Symbol,Name,Open,High,Low,Last,Change_per,Volume,Turnover,Date,1D_return_per,3D_return_per,5D_return_per,10D_return_per,1M_return_per,2M_return_per,3M_return_per,6M_return_per,YTD_return_per,52W_Change_Per,1Y High,Liquidity_Tier,52W_Performance,Short_Term_Return,Short_Term_Segment,Long_Term_Return,Long_Term_Segment,Volume_Log,Turnover_Log,Price_Tier,Total_Return_Performance_Trend,cluster,cluster_label
DLPX.US,DELPHAX TECHNOLOGIES,0.025,0.025,0.025,0.025,0.0,2000.0,50.0,Jun 18,0.0,0.0,0.0,0.0,12.1,-48.77,-7.41,-19.35,-19.35,-19.35,0.0488,Very Less Liquid,Underperformer,2.42,Moderate Growth,-22.846,Moderate Decline,7.601402334583733,3.9318256327243257,Penny Stock,Strong Negative Trend,0,Dormant Small-Cap Stocks
DLR.US,DIGITAL REALTY TRUST INC,188.95,191.41,187.38,188.15,0.57,5040000.0,533000000.0,Jun 18,0.57,1.76,2.9,-0.29,-0.19,-7.73,5.15,27.2,21.6,6.54,208.14,Highly Liquid,Neutral,0.95,Stable,10.552,Moderate Growth,15.43291683846023,20.094031984006293,High-Priced,Moderate Positive Trend,4,Active Mid-Cap Stocks
DLR_J.US,DIGITAL REALTY TRUST,20.39,20.46,20.35,20.35,0.0,10600.0,186000.0,Jun 18,0.0,0.54,-0.25,-0.54,0.69,-0.73,0.64,-4.01,-1.74,-2.51,23.17,Less Liquid,Neutral,0.088,Stable,-1.67,Stable,9.268703615273097,12.133507329024972,Mid-Priced,Moderate Negative Trend,0,Dormant Small-Cap Stocks
DLR_K.US,DIGITAL REALTY TRUST,22.46,22.66,22.46,22.6,0.31,4780.0,78900.0,Jun 18,0.31,0.71,-0.13,-0.22,0.7,-1.09,-0.62,-6.42,-5.32,-2.38,25.0783,Very Less Liquid,Neutral,0.274,Stable,-3.1659999999999995,Stable,8.472405008626103,11.275949181024878,Mid-Priced,Moderate Negative Trend,0,Dormant Small-Cap Stocks
DLR_L.US,DIGITAL REALTY TRUST,20.36,20.36,20.2001,20.26,0.6,16800.0,124000.0,Jun 18,0.6,1.15,1.12,-0.15,1.0,1.3,1.81,-1.07,-1.03,0.81,22.64,Less Liquid,Neutral,0.744,Stable,0.364,Stable,9.729193687429404,11.728044909070784,Mid-Priced,Moderate Positive Trend,4,Active Mid-Cap Stocks
DLTH.US,DULUTH HOLDINGS INC,4.3,4.39,4.2183,4.24,1.19,151000.0,423000.0,Jun 18,1.19,-10.55,-11.11,23.6,36.3,19.1,95.4,88.4,104.0,114.14,5.09,Moderate,High Flyer,7.886,Moderate Growth,84.208,Strong Growth,11.92504173829169,12.955129822091816,Low-Priced,Moderate Positive Trend,4,Active Mid-Cap Stocks
DLTI.US,DLT RESOLUTION,0.98,0.98,0.85,0.96,-4.0,1250.0,1178.125,Jun 18,-4.0,9.09,-1.03,0.0,-11.93,1.05,77.8,123.0,123.0,123.26,1.12,Very Less Liquid,High Flyer,-1.574,Stable,89.622,Strong Growth,7.131698510466912,7.072527916970017,Penny Stock,Mixed Trend,0,Dormant Small-Cap Stocks
DLTR.US,DOLLAR TREE INC,108.34,112.3,107.45,111.65,4.92,4430000.0,135000000.0,Jun 18,4.92,-1.09,-2.82,2.18,22.4,4.1,3.87,-12.02,-9.24,14.48,142.4,Highly Liquid,Neutral,5.118,Moderate Growth,0.2380000000000002,Stable,15.303910367754929,18.72078534381011,High-Priced,Mixed Trend,4,Active Mid-Cap Stocks
DLVHF.US,DELIVERY HERO,41.81,41.81,41.81,41.81,0.0,1700.0,71077.0,Jun 18,0.0,0.0,-1.85,-4.11,17.4,76.6,139.0,112.0,112.0,112.23,46.49,Very Less Liquid,High Flyer,2.288,Moderate Growth,110.366,Strong Growth,7.438971592395862,11.171533144562654,Mid-Priced,Mixed Trend,4,Active Mid-Cap Stocks
DLX.US,DELUXE CORP,23.6,24.31,22.68,22.94,-2.09,1120000.0,19000000.0,Jun 18,-2.09,0.44,-0.91,0.09,-3.86,-24.93,-12.51,-0.17,2.73,55.53,32.07,Highly Liquid,Outperformer,-1.266,Stable,4.13,Stable,13.928840136128022,16.759949589762293,Mid-Priced,Moderate Negative Trend,4,Active Mid-Cap Stocks
DLXY.US,DELIXY HOLDINGS LTD,0.4521,0.47,0.36,0.3851,-18.06,237000.0,90200.0,Jun 18,-18.06,-18.98,-26.56,-13.34,-21.41,-45.54,-46.81,-55.01,-56.41,-92.22,7.16,Moderate,Crashed,-19.67,Strong Decline,-59.198,Strong Decline,12.37581963951765,11.40979579246376,Penny Stock,Strong Negative Trend,4,Active Mid-Cap Stocks
DLY.US,DOUBLELINE,13.86,13.93,13.78,13.81,-0.22,195000.0,2490000.0,Jun 18,-0.22,-1.29,-0.43,-0.65,-0.58,-3.16,-1.22,-4.82,-5.02,-10.73,15.72,Moderate,Neutral,-0.634,Stable,-4.99,Stable,12.180759965737863,14.727793670047236,Mid-Priced,Strong Negative Trend,4,Active Mid-Cap Stocks
DMA.US,DESTRA MULTI-ALTERNATIVE FUND,7.5,7.505,7.4225,7.4225,-2.59,8860.0,53400.0,Jun 18,-2.59,-2.5,-0.17,-2.34,3.96,-6.75,-9.81,-18.43,-17.25,-13.49,9.15,Very Less Liquid,Neutral,-0.728,Stable,-13.146,Moderate Decline,9.089414904047302,10.885584751364703,Mid-Priced,Strong Negative Trend,0,Dormant Small-Cap Stocks
DMAA.US,DRUGS MADE IN AMERICA ACQUISITION,10.63,10.63,10.62,10.63,0.09,14800.0,154000.0,Jun 18,0.09,0.09,0.19,0.19,0.28,0.95,1.53,2.59,2.47,4.32,10.63,Less Liquid,Neutral,0.168,Stable,2.3720000000000003,Stable,9.60245002503719,11.944714374881176,Mid-Priced,Strong Positive Trend,4,Active Mid-Cap Stocks
DMAC.US,DIAMEDICA THERAPEUTICS INC,5.76,5.87,5.61,5.85,2.09,227000.0,584000.0,Jun 18,2.09,3.91,7.14,0.17,2.99,-10.82,-17.84,-29.6,-26.51,53.14,10.4195,Moderate,Outperformer,3.26,Moderate Growth,-6.326000000000002,Stable,12.33270970174018,13.277657974137664,Mid-Priced,Mixed Trend,4,Active Mid-Cap Stocks
DMAX.US,ISHARES LARGE CAP MAX BUFFER DEC ETF,27.28,27.32,27.28,27.3,0.15,29300.0,787000.0,Jun 18,0.15,-0.22,0.29,-0.04,0.42,1.22,2.59,1.47,2.36,6.95,27.37,Less Liquid,Neutral,0.12,Stable,2.918,Stable,10.285376924115589,13.575984798046765,Mid-Priced,Moderate Positive Trend,4,Active Mid-Cap Stocks
DMB.US,BNY MELLON MUNICIPAL BOND INFRASTRUCTURE FUND,11.06,11.16,10.96,10.98,-0.12,81000.0,817000.0,Jun 18,-0.12,-0.27,-0.18,0.55,2.04,0.0,1.29,1.76,-0.09,10.13,11.28,Moderate,Neutral,0.404,Stable,2.618,Stable,11.302216779257382,13.613395597831598,Mid-Priced,Mixed Trend,4,Active Mid-Cap Stocks
DMCD.US,DETWILER FENTON GROUP,0.0002,0.0002,0.0002,0.0002,0.0,20300.0,4.0600000000000005,Jun 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,Less Liquid,Neutral,0.0,Stable,0.0,Stable,9.918425424900336,1.6213664832993744,Penny Stock,Strong Negative Trend,0,Dormant Small-Cap Stocks
DMCHY.US,DMCI HOLDINGS ADR,1.0,1.0,1.0,1.0,0.0,266.0,266.0,Jun 18,0.0,0.0,0.0,0.0,-27.5,-27.5,-27.5,-27.5,-27.5,-27.5,2.0,Very Less Liquid,Underperformer,-5.5,Moderate Decline,-27.5,Moderate Decline,5.58724865840025,5.58724865840025,Penny Stock,Strong Negative Trend,0,Dormant Small-Cap Stocks
DMCOF.US,DAMICO INT SHIPPING,10.69,10.69,10.69,10.69,0.0,1100.0,11759.0,Jun 18,0.0,0.0,0.0,0.0,0.0,18.1,22.5,28.1,28.1,28.1,10.69,Very Less Liquid,Outperformer,0.0,Stable,24.98,Moderate Growth,7.00397413672268,9.372459221452615,Mid-Priced,Mixed Trend,0,Dormant Small-Cap Stocks
DMFG.US,DECKER MANUFACTURING,69.0,69.0,69.0,69.0,0.0,500.0,34500.0,Jun 18,0.0,0.0,0.0,16.9,16.2,16.9,19.0,19.0,19.0,18.97,69.0,Very Less Liquid,Outperformer,6.619999999999999,Moderate Growth,18.574,Moderate Growth,6.2166061010848646,10.448743588106623,High-Priced,Moderate Positive Trend,0,Dormant Small-Cap Stocks
DMGGF.US,DMG BLOCKCHAIN SOLUTIONS,0.402,0.46,0.4,0.442,11.34,1410000.0,619000.0,Jun 18,11.3,15.1,17.6,26.3,99.1,96.4,138.0,154.0,154.0,154.02,0.46,Highly Liquid,High Flyer,33.879999999999995,Strong Growth,139.284,Strong Growth,14.159100971573958,13.335862167174314,Penny Stock,Strong Positive Trend,3,High Momentum Growth Stocks
DMLP.US,DORCHESTER MINERALS LP,25.61,25.904,24.81,25.0,-3.21,1140000.0,8400000.0,Jun 18,-3.21,-3.85,-6.96,-11.1,-11.5,-10.47,-8.32,13.1,11.8,-10.41,28.95,Highly Liquid,Neutral,-7.324,Moderate Decline,-0.8599999999999998,Stable,13.946539697563276,15.943742382861156,Mid-Priced,Moderate Negative Trend,4,Active Mid-Cap Stocks
DMNB.US,DIAMOND BANCSHARES,59.0,59.0,59.0,59.0,0.0,500.0,29500.0,Jun 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,Very Less Liquid,Neutral,0.0,Stable,0.0,Stable,6.2166061010848646,10.292179440058462,High-Priced,Strong Negative Trend,0,Dormant Small-Cap Stocks
DMO.US,WESTERN ASSET MORTGAGE OPPORTUNITY FUND,10.74,10.74,10.65,10.67,0.19,29800.0,284000.0,Jun 18,0.19,-0.37,-0.19,-0.37,-4.09,-4.82,-2.82,-5.58,-3.53,-10.93,12.11,Less Liquid,Neutral,-0.966,Stable,-5.536,Stable,10.30229722897745,12.556733038263904,Mid-Priced,Strong Negative Trend,4,Active Mid-Cap Stocks
DMPHF.US,DERMAPHARM HOLDING,39.56,39.56,39.56,39.56,0.0,100.0,3956.0,Jun 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6,Very Less Liquid,Neutral,0.0,Stable,0.0,Stable,4.61512051684126,8.283241441385425,Mid-Priced,Strong Negative Trend,0,Dormant Small-Cap Stocks
DMPZF.US,DOMINOS PIZZA GROUP,2.49,2.49,2.49,2.49,0.0,1860.0,4631.400000000001,Jun 18,0.0,0.0,0.0,0.0,10.7,10.7,5.96,-0.8,-0.8,-0.8,2.51,Very Less Liquid,Neutral,2.14,Moderate Growth,2.8519999999999994,Stable,7.528869256642251,8.440830371310224,Low-Priced,Moderate Negative Trend,0,Dormant Small-Cap Stocks
DMRA.US,DAMORA THERAPEUTICS INC,21.71,22.36,21.04,21.23,-0.89,1750000.0,4430000.0,Jun 18,-0.89,5.78,-0.61,-4.84,-14.74,-19.67,0.38,-18.35,-7.74,537.54,38.3251,Highly Liquid,High Flyer,-3.06,Moderate Decline,98.432,Strong Growth,14.375126917328105,15.303910367754929,Mid-Priced,Moderate Negative Trend,4,Active Mid-Cap Stocks
DMRC.US,DIGIMARC CORP,9.62,9.8,9.27,9.58,0.63,305000.0,1360000.0,Jun 18,0.63,-15.45,-15.0,-33.61,3.46,23.5,64.9,21.6,46.0,-25.27,17.4699,Liquid,Underperformer,-11.994,Strong Decline,26.146,Moderate Growth,12.628070334272698,14.122995993006082,Mid-Priced,Moderate Positive Trend,4,Active Mid-Cap Stocks
DMRRP.US,DAYTON MICHIGAN RAILROAD PREFERRED 8% PS,60.0,60.0,60.0,60.0,0.0,21.0,1260.0,Jun 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,Very Less Liquid,Neutral,0.0,Stable,0.0,Stable,3.091042453358316,7.13966033596492,High-Priced,Strong Negative Trend,0,Dormant Small-Cap Stocks
DMSI.US,DERMISONICS,0.0,0.0,0.0,0.0,0.0,800.0,0.0,Jun 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Very Less Liquid,Neutral,0.0,Stable,0.0,Stable,6.68586094706836,0.0,Penny Stock,Strong Negative Trend,0,Dormant Small-Cap Stocks
DMTRF.US,3 D MATRIX,2.25,2.25,2.25,2.25,0.0,5000.0,11250.0,Jun 18,0.0,0.0,0.0,0.0,-43.18,-43.18,-43.18,-43.18,-43.18,-43.18,3.96,Very Less Liquid,Underperformer,-8.636,Moderate Decline,-43.18,Strong Decline,8.517393171418904,9.328212292571072,Low-Priced,Strong Negative Trend,0,Dormant Small-Cap Stocks
DMX.US,DOUBLELINE MULTI-SECTOR INCOME ETF,50.3,50.3,50.19,50.19,0.11,12800.0,552000.0,Jun 18,0.11,-0.22,0.13,0.26,0.34,-0.55,0.28,-0.84,-0.65,0.36,50.87,Less Liquid,Neutral,0.124,Stable,-0.2799999999999999,Stable,9.45727857185611,13.221305136851797,High-Priced,Mixed Trend,4,Active Mid-Cap Stocks
DMXCF.US,DISTRICT METALS,0.5198,0.576,0.51095,0.5255,-3.88,44100.0,23300.0,Jun 18,-3.88,-5.69,-4.52,-1.39,-6.16,3.47,31.1,44.6,44.6,44.61,0.6658,Less Liquid,Outperformer,-4.328,Moderate Decline,33.676,Moderate Growth,10.694237736914808,10.056251557087757,Penny Stock,Mixed Trend,4,Active Mid-Cap Stocks
DMZPY.US,DOMINOS PIZZA ENTERPRISES ADR,5.55,5.55,5.55,5.55,0.0,200.0,1110.0,Jun 18,0.0,0.0,0.0,-0.89,0.16,-6.88,-13.55,-19.62,-19.62,-19.62,7.11,Very Less Liquid,Underperformer,-0.146,Stable,-15.858,Moderate Decline,5.303304908059076,7.01301578963963,Mid-Priced,Strong Negative Trend,0,Dormant Small-Cap Stocks
DNA.US,GINKGO BIOWORKS HOLDINGS INC,8.66,9.21,8.66,9.17,7.25,1550000.0,8700000.0,Jun 18,7.25,11.4,14.6,1.33,24.4,14.9,41.3,11.3,10.3,6.88,17.58,Highly Liquid,Neutral,11.796,Strong Growth,16.936,Moderate Growth,14.253766134056512,15.978833698567334,Mid-Priced,Strong Positive Trend,4,Active Mid-Cap Stocks
DNACF.US,DENA,15.85,15.85,15.85,15.85,0.0,100.0,1585.0,Jun 18,0.0,0.0,0.0,0.0,-7.74,-12.72,-12.72,-12.72,-12.72,-12.72,18.16,Very Less Liquid,Neutral,-1.548,Stable,-12.72,Moderate Decline,4.61512051684126,7.368970402194793,Mid-Priced,Strong Negative Trend,0,Dormant Small-Cap Stocks
DNAX.US,DNA BRANDS,0.0001,0.0001,0.0001,0.0001,0.0,169000.0,16.900000000000002,Jun 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,Moderate,Neutral,0.0,Stable,0.0,Stable,12.037659911047468,2.884800712846709,Penny Stock,Strong Negative Trend,0,Dormant Small-Cap Stocks
DNBBF.US,DNB BANK ASA,31.548,31.578,30.216,31.554,-0.64,2600.0,81182.4,Jun 18,-0.64,0.79,1.57,-1.76,-1.57,-2.79,-1.05,4.93,4.93,4.93,34.76,Very Less Liquid,Neutral,-0.3219999999999999,Stable,2.19,Stable,7.8636512654486515,11.304466071752856,Mid-Priced,Mixed Trend,0,Dormant Small-Cap Stocks
DNBBY.US,DNB BANK ASA ADR,30.14,30.32,30.12,30.23,-0.23,59300.0,1790000.0,Jun 18,-0.23,0.07,0.37,-1.14,-1.69,-8.56,-1.47,-1.53,-1.53,-1.53,33.81,Moderate,Neutral,-0.524,Stable,-2.924,Stable,10.99038144825004,14.397726736476,Mid-Priced,Moderate Negative Trend,4,Active Mid-Cap Stocks
DNCVF.US,DEFIANCE SILVER,0.1271,0.1307,0.1253,0.1256,-4.27,121000.0,15388.174999999996,Jun 18,-4.27,-8.72,-3.38,-8.32,-21.5,-34.65,-29.32,-40.78,-40.78,-40.78,0.2581,Moderate,Underperformer,-9.238,Moderate Decline,-37.262,Strong Decline,11.703554089007538,9.641419619158242,Penny Stock,Strong Negative Trend,0,Dormant Small-Cap Stocks
DNDDF.US,DUNDEE SUSTAINABLE TECHNOLOGIES,0.04,0.04,0.04,0.04,0.0,20000.0,800.0,Jun 18,0.0,0.0,0.0,0.0,0.0,-61.17,-61.17,-61.17,-61.17,-61.17,0.1,Less Liquid,Crashed,0.0,Stable,-61.17,Strong Decline,9.90353755128617,6.68586094706836,Penny Stock,Strong Negative Trend,0,Dormant Small-Cap Stocks
DNDT.US,DND TECHNOLOGIES,0.06,0.06,0.06,0.06,0.0,133.0,7.979999999999999,Jun 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,Very Less Liquid,Neutral,0.0,Stable,0.0,Stable,4.897839799950911,2.194999882314108,Penny Stock,Strong Negative Trend,0,Dormant Small-Cap Stocks
DNEMF.US,DUNELM GROUP,10.535,10.535,10.535,10.535,0.0,3800.0,40033.0,Jun 18,0.0,0.0,0.0,9.65,9.65,4.1,4.1,4.1,4.1,4.1,10.535,Very Less Liquid,Neutral,3.86,Moderate Growth,4.1,Stable,8.24301946898925,10.597484372050651,Mid-Priced,Moderate Positive Trend,0,Dormant Small-Cap Stocks
DNERF.US,DOWNER EDI,3.0,3.0,3.0,3.0,0.0,380.0,1140.0,Jun 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Very Less Liquid,Neutral,0.0,Stable,0.0,Stable,5.942799375126701,7.039660349862076,Low-Priced,Strong Negative Trend,0,Dormant Small-Cap Stocks
DNERY.US,DOWNER EDI ADR,5.95,5.95,5.95,5.95,0.0,100.0,595.0,Jun 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95,Very Less Liquid,Neutral,0.0,Stable,0.0,Stable,4.61512051684126,6.39024066706535,Mid-Priced,Strong Negative Trend,0,Dormant Small-Cap Stocks
DNGDF.US,DYNACOR GROUP,4.41,4.63,4.41,4.6,-4.96,9300.0,42800.0,Jun 18,0.0,1.26,5.45,2.33,6.84,5.22,18.0,9.01,9.01,3.6,4.91,Very Less Liquid,Neutral,3.176,Moderate Growth,8.968,Stable,9.137877200242468,10.664316745782925,Low-Priced,Strong Positive Trend,0,Dormant Small-Cap Stocks
DNGYF.US,DONGYUE GROUP,2.65,2.65,2.65,2.65,17.78,5000.0,13250.0,Jun 18,17.8,17.8,17.8,-1.12,145.0,145.0,145.0,145.0,145.0,145.37,2.68,Very Less Liquid,High Flyer,39.456,Strong Growth,145.074,Strong Growth,8.517393171418904,9.491828300264636,Low-Priced,Strong Positive Trend,3,High Momentum Growth Stocks
DNIEF.US,DANIELI C OFFICINE MECCANICHE,20.08,20.08,20.08,20.08,0.0,100.0,2008.0,Jun 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08,Very Less Liquid,Neutral,0.0,Stable,0.0,Stable,4.61512051684126,7.605392364814934,Mid-Priced,Strong Negative Trend,0,Dormant Small-Cap Stocks
DNKEY.US,DANSKE BANK ADR,26.78,26.93,26.65,26.68,-1.19,42000.0,1120000.0,Jun 18,-1.19,0.98,2.85,3.49,5.41,1.33,6.63,5.5,5.5,5.5,27.53,Less Liquid,Neutral,2.3080000000000003,Moderate Growth,4.892,Stable,10.645448706505872,13.928840136128022,Mid-Priced,Strong Positive Trend,4,Active Mid-Cap Stocks
DNLI.US,DENALI THERAPEUTICS INC,24.165,24.6461,23.21,23.31,-0.77,2520000.0,43800000.0,Jun 18,-0.77,4.91,10.9,15.7,26.7,13.5,16.2,39.0,41.2,65.44,24.6461,Highly Liquid,Outperformer,11.488,Strong Growth,35.068,Moderate Growth,14.739769856312924,17.595144398177723,Mid-Priced,Strong Positive Trend,4,Active Mid-Cap Stocks
DNLMY.US,DUNELM GROUP ADR,10.94,10.94,10.94,10.94,0.0,250.0,2735.0,Jun 18,0.0,0.0,0.0,0.0,15.8,9.95,-8.83,-14.93,-14.93,-14.93,12.86,Very Less Liquid,Neutral,3.16,Moderate Growth,-8.734,Stable,5.525452939131784,7.914252278742441,Mid-Priced,Moderate Negative Trend,0,Dormant Small-Cap Stocks
DNLZY.US,DYNO NOBEL ADR,2.626,2.72,2.626,2.63,-5.05,3700.0,9806.85,Jun 18,-5.05,-6.07,-1.13,-2.95,-0.15,17.6,32.6,16.9,16.9,16.89,2.8,Very Less Liquid,Neutral,-3.07,Moderate Decline,20.178,Moderate Growth,8.216358332386156,9.190938364421196,Low-Priced,Mixed Trend,0,Dormant Small-Cap Stocks
DNMXW.US,DYNAMIX III,0.29,0.34,0.28,0.3281,-0.58,82300.0,23000.0,Jun 18,-0.58,-0.58,-0.58,-0.58,0.03,9.4,-0.85,-6.79,-8.35,-6.26,0.45,Moderate,Neutral,-0.458,Stable,-2.5699999999999994,Stable,11.31813853725963,10.043292972227004,Penny Stock,Moderate Negative Trend,4,Active Mid-Cap Stocks
DNN.US,DENISON MINES CORP,3.38,3.4364,3.27,3.35,1.21,40500000.0,79800000.0,Jun 18,1.21,1.21,11.7,-1.76,3.08,-15.4,-8.22,30.4,25.9,82.07,4.43,Highly Liquid,Outperformer,3.088,Moderate Growth,22.95,Moderate Growth,17.516812556768127,18.19503407495137,Low-Priced,Moderate Positive Trend,4,Active Mid-Cap Stocks
DNNG.US,LEVERAGE SHARES,8.8,8.9,8.345,8.5003,0.99,4050.0,23000.0,Jun 18,0.99,0.3,21.7,-7.86,-0.59,-31.57,-29.28,-41.38,-41.38,-41.38,18.22,Very Less Liquid,Underperformer,2.908,Moderate Growth,-36.998000000000005,Strong Decline,8.30671904320269,10.043292972227004,Mid-Priced,Moderate Negative Trend,0,Dormant Small-Cap Stocks
DNNGY.US,ORSTED ADR,7.36,7.44,7.3,7.39,-1.6,164000.0,1200000.0,Jun 18,-1.6,-7.04,-9.1,-11.39,-13.97,-9.88,1.23,-0.54,-0.54,-0.54,9.04,Moderate,Neutral,-8.620000000000001,Moderate Decline,-2.054,Stable,12.00762780434872,13.997832948091215,Mid-Priced,Strong Negative Trend,4,Active Mid-Cap Stocks
DNOPF.US,DINO POLSKA,8.2,8.2,8.2,8.2,-3.53,100.0,819.9999999999999,Jun 18,-3.53,-3.53,-3.53,-3.53,-3.53,-13.41,-14.14,-28.57,-28.57,-28.57,11.5,Very Less Liquid,Underperformer,-3.53,Moderate Decline,-22.652,Moderate Decline,4.61512051684126,6.710523109452428,Mid-Priced,Strong Negative Trend,0,Dormant Small-Cap Stocks
DNOPY.US,DINO POLSKA ADR,7.88,8.1,7.76,7.9,0.25,74000.0,580000.0,Jun 18,0.25,-1.25,-3.3,-3.07,-10.53,-18.43,-30.09,-33.45,-33.45,-33.45,11.88,Moderate,Underperformer,-3.58,Moderate Decline,-29.774,Moderate Decline,11.211833885608511,13.270785106659046,Mid-Priced,Strong Negative Trend,4,Active Mid-Cap Stocks
DNOW.US,DNOW INC,13.58,13.75,13.225,13.5,-0.15,7290000.0,82500000.0,Jun 18,-0.15,-1.46,-1.17,0.0,3.61,12.5,15.9,0.45,1.89,-10.0,17.26,Highly Liquid,Neutral,0.166,Stable,4.148,Stable,15.802014241159045,18.22830886342612,Mid-Priced,Mixed Trend,4,Active Mid-Cap Stocks
DNP.US,DNP SELECT INCOME FUND INC,10.72,10.795,10.69,10.69,-0.28,541000.0,4610000.0,Jun 18,-0.28,-0.28,-0.47,0.0,0.66,1.33,3.69,7.11,7.01,10.89,10.9199,Liquid,Neutral,-0.074,Stable,6.006,Stable,13.201176406255746,15.343738631892547,Mid-Priced,Mixed Trend,4,Active Mid-Cap Stocks
DNPCF.US,DAI NIPPON PRINTING,15.4,15.4,15.4,15.4,0.0,100.0,1540.0,Jun 18,0.0,-15.62,-15.62,-15.62,-15.62,-15.62,-18.95,-29.16,-29.16,-29.16,21.74,Very Less Liquid,Underperformer,-12.496,Strong Decline,-24.41,Moderate Decline,4.61512051684126,7.340186835320115,Mid-Priced,Strong Negative Trend,0,Dormant Small-Cap Stocks
DNPUF.US,SUMITOMO PHARMA,9.41,9.41,9.41,9.41,0.0,118.0,1110.38,Jun 18,0.0,0.0,0.0,0.0,-12.06,-21.58,-30.96,-24.17,-24.17,-24.17,15.22,Very Less Liquid,Underperformer,-2.412,Moderate Decline,-25.01,Moderate Decline,4.77912349311153,7.013357765362687,Mid-Priced,Strong Negative Trend,0,Dormant Small-Cap Stocks
DNRGF.US,D3 ENERGY,0.25,0.25,0.25,0.25,0.0,6000.0,1500.0,Jun 18,0.0,0.0,0.0,-11.03,-3.85,-13.79,-26.47,-19.35,-19.35,-19.35,0.35,Very Less Liquid,Underperformer,-2.976,Moderate Decline,-19.662,Moderate Decline,8.699681400989514,7.313886831633462,Penny Stock,Strong Negative Trend,0,Dormant Small-Cap Stocks
DNRSF.US,DENARIUS METALS,0.47,0.47,0.4526,0.45495,-1.12,5150.0,2410.0,Jun 18,-1.12,1.35,13.3,-7.77,-20.95,-30.58,-22.6,-42.3,-42.3,-42.3,0.8476,Very Less Liquid,Underperformer,-3.038,Moderate Decline,-36.016,Strong Decline,8.546946149565585,7.787796878181171,Penny Stock,Moderate Negative Trend,0,Dormant Small-Cap Stocks
